timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 13:22:28.522,20,22,27,5,0.1158,0.1421,2.2,2.7,25.203,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 13:22:36.286,12,12,17,5,0.1818,0.2576,2.0,2.83,7.764,1.4166666666666667,0.0758,0.8300000000000001
2026-04-08 13:23:03.814,12,13,18,5,0.197,0.2727,2.17,3.0,27.528,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:23:12.910,22,25,30,5,0.1082,0.1299,2.27,2.73,9.096,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:23:39.484,15,17,22,5,0.1619,0.2095,2.27,2.93,26.574,1.2941176470588236,0.0476,0.6600000000000001
2026-04-08 13:23:46.928,12,13,18,5,0.197,0.2727,2.17,3.0,7.444,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:24:14.637,14,14,19,5,0.1538,0.2088,2.0,2.71,27.709,1.3571428571428572,0.05500000000000002,0.71
2026-04-08 13:24:21.980,12,13,18,5,0.197,0.2727,2.17,3.0,7.343,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:24:52.045,20,23,28,5,0.1211,0.1474,2.3,2.8,30.065,1.2173913043478262,0.026300000000000004,0.5
2026-04-08 13:25:01.217,20,22,27,5,0.1158,0.1421,2.2,2.7,9.172,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 13:25:28.412,20,23,28,5,0.1211,0.1474,2.3,2.8,27.195,1.2173913043478262,0.026300000000000004,0.5
2026-04-08 13:25:34.649,14,14,19,5,0.1538,0.2088,2.0,2.71,6.237,1.3571428571428572,0.05500000000000002,0.71
2026-04-08 13:26:05.704,26,30,35,5,0.0923,0.1077,2.31,2.69,31.055,1.1666666666666667,0.015400000000000011,0.3799999999999999
2026-04-08 13:26:15.903,24,25,30,5,0.0906,0.1087,2.08,2.5,10.199,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 13:26:43.893,22,25,30,5,0.1082,0.1299,2.27,2.73,27.99,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:26:53.186,22,25,30,5,0.1082,0.1299,2.27,2.73,9.293,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:27:19.427,19,22,27,5,0.1287,0.1579,2.32,2.84,26.241,1.2272727272727273,0.029200000000000004,0.52
