timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 22:58:27.793,24,26,31,5,0.0942,0.1123,2.17,2.58,34.591,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:58:40.589,20,21,26,5,0.1105,0.1368,2.1,2.6,12.796,1.2380952380952381,0.026300000000000004,0.5
2026-04-08 22:59:04.458,18,19,24,5,0.1242,0.1569,2.11,2.67,23.869,1.263157894736842,0.03270000000000001,0.56
2026-04-08 22:59:20.069,18,20,25,5,0.1307,0.1634,2.22,2.78,15.611,1.25,0.03269999999999998,0.5599999999999996
2026-04-08 22:59:33.364,24,26,31,5,0.0942,0.1123,2.17,2.58,13.295,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 22:59:48.064,21,21,26,5,0.1,0.1238,2.0,2.48,14.7,1.2380952380952381,0.023799999999999988,0.48
2026-04-08 22:59:56.557,21,23,28,5,0.1095,0.1333,2.19,2.67,8.493,1.2173913043478262,0.0238,0.48
2026-04-08 23:00:22.104,16,17,22,5,0.1417,0.1833,2.12,2.75,25.547,1.2941176470588236,0.0416,0.6299999999999999
2026-04-08 23:00:31.755,24,26,31,5,0.0942,0.1123,2.17,2.58,9.651,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 23:00:41.895,24,26,31,5,0.0942,0.1123,2.17,2.58,10.14,1.1923076923076923,0.01809999999999999,0.41000000000000014
2026-04-08 23:00:53.387,30,33,38,5,0.0759,0.0874,2.2,2.53,11.492,1.1515151515151516,0.01150000000000001,0.3299999999999996
2026-04-08 23:01:04.888,27,29,34,5,0.0826,0.0969,2.15,2.52,11.501,1.1724137931034482,0.014299999999999993,0.3700000000000001
2026-04-08 23:01:18.423,27,30,35,5,0.0855,0.0997,2.22,2.59,13.535,1.1666666666666667,0.01419999999999999,0.36999999999999966
